,Name,Category,Latitude,Longitude,address,Province,City,District / County
1244,春芹面馆,Noodle House,31.894195,117.26728200000001,茨河路,Anhui,Hefei,Luyang
1245,Shuwang Hotpot (蜀王火锅),Hotpot Restaurant,31.857313,117.25528100000001,梅山路153号,Anhui,Hefei,Baohe
1246,麦当劳,Fast Food Restaurant,31.93446369,117.3839378,学府路,Anhui,Hefei,Feidong
1247,风波庄 Fengbo Manor,Asian Restaurant,31.853388,117.2548,,Anhui,Hefei,Shushan
1248,同庆楼花园酒店,Chinese Restaurant,31.81858089,117.22383570000001,合作化南路与东流路交叉口,Anhui,Hefei,Feixi
1249,漫咖啡 maan coffee,Café,31.85320854,117.2636303,,Anhui,Hefei,Shushan
1250,Burger King (汉堡王),Fast Food Restaurant,31.85716849,117.2520098,长江西路189号之心城负一楼,Anhui,Hefei,Luyang
1251,三河酒家,Chinese Restaurant,31.778633000000003,117.220386,宿松路,Anhui,Hefei,Baohe
1252,老六龙虾,Chinese Restaurant,31.87229617,117.25926709999999,庐阳区琥珀山庄,Anhui,Hefei,Yaohai
1253,大禧牛潮汕火锅,Hotpot Restaurant,31.881353999999998,117.241409,,Anhui,Hefei,Luyang
1254,老六龙虾,Chinese Restaurant,31.87229617,117.25926709999999,庐阳区琥珀山庄,Anhui,Hefei,Baohe
1255,KFC (肯德基),Fast Food Restaurant,31.86308872,117.2706413,长江中路335号汇通商厦1层,Anhui,Hefei,Luyang
1256,Pizza Hut (必胜客),Pizza Place,31.866497,117.289024,淮河路77号逍遥广场北楼1楼,Anhui,Hefei,Baohe
1257,徽府酒楼,Anhui Restaurant,31.938734000000004,117.38103400000001,,Anhui,Hefei,Feidong
1258,Ensun,Asian Restaurant,31.777176,117.221207,,Anhui,Hefei,Yaohai
1259,Fabio's Pizzeria & Bar,Pizza Place,31.838585,117.267044,,Anhui,Hefei,Baohe
1260,罍街 Lei Jie,Food Court,31.8229037,117.2877696,宁国南路,Anhui,Hefei,Shushan
1261,KFC (肯德基),Fast Food Restaurant,31.88612394,117.31159029999999,Hefei Train Station | 合肥站,Anhui,Hefei,Luyang
1262,scirocco all day dining,Buffet,31.862697999999998,117.303426,,Anhui,Hefei,Yaohai
1263,老六龙虾,Chinese Restaurant,31.87229617,117.25926709999999,庐阳区琥珀山庄,Anhui,Hefei,Shushan
1264,U.B.C. Coffee (上岛咖啡),Café,31.79774052,117.25160829999999,长江西路189号之心城3楼,Anhui,Hefei,Baohe
1265,燕子食府,Comfort Food Restaurant,31.770234999999996,117.23103,莲花路,Anhui,Hefei,Baohe
1266,McDonald’s Drive-Thru (麦当劳得来速),Fast Food Restaurant,31.85512051,117.18932849999999,长江西路与香樟大道交叉口,Anhui,Hefei,Luyang
1267,檬小奇,Snack Place,31.771856,117.173851,,Anhui,Hefei,Shushan
1268,McDonald’s Drive-Thru (麦当劳得来速),Fast Food Restaurant,31.85512051,117.18932849999999,长江西路与香樟大道交叉口,Anhui,Hefei,Shushan
1269,金满楼北方酒楼,Chinese Restaurant,31.880976,117.26159799999999,界首路与濉溪路路口,Anhui,Hefei,Luyang
1270,Burger King (汉堡王),Fast Food Restaurant,31.85716849,117.2520098,长江西路189号之心城负一楼,Anhui,Hefei,Baohe
1271,同庆楼,Chinese Restaurant,31.85871479,117.29636909999999,马鞍山路130号万达广场5楼,Anhui,Hefei,Yaohai
1272,Bitburger (碧特博格啤酒屋),German Restaurant,31.85177231,117.2712097,芜湖路258-6号,Anhui,Hefei,Shushan
1273,McDonald's (麦当劳),Fast Food Restaurant,31.88552005,117.30853559999998,站前路九龙珠儿童城1层,Anhui,Hefei,Shushan
1274,晚香亭,Chinese Restaurant,31.85531254,117.272873,庐阳区环城南路 (老安徽日报社对面),Anhui,Hefei,Luyang
1275,庐州烤鸭店,Chinese Restaurant,31.86608503,117.2838432,宿州路107号,Anhui,Hefei,Luyang
1276,同庆楼庐州府,Chinese Restaurant,31.821385,117.29787900000001,马鞍山路(近东流路),Anhui,Hefei,Shushan
1277,詹记宫廷桃酥(长江西路店),Bakery,31.8550844,117.25666100000001,长江西路国购广场对面,Anhui,Hefei,Shushan
1278,檬小奇,Snack Place,31.771856,117.173851,,Anhui,Hefei,Baohe
1279,同庆楼花园酒店,Chinese Restaurant,31.81858089,117.22383570000001,合作化南路与东流路交叉口,Anhui,Hefei,Luyang
1280,McDonald's (麦当劳),Fast Food Restaurant,31.86525738,117.2821426,徽州大道618号乐普生商厦2层,Anhui,Hefei,Shushan
1281,张正麻辣串,Fast Food Restaurant,32.4798474,117.1638851,芜湖路万达广场室外步行街2-240,Anhui,Hefei,Changfeng
1282,咱姥家大锅台(包河万达公馆店),Anhui Restaurant,31.859937,117.30346399999999,,Anhui,Hefei,Yaohai
1283,庐州太太,Chinese Restaurant,31.81560127,117.2829649,宿州路鼓楼商厦南侧,Anhui,Hefei,Shushan
1284,娃哈哈大酒店,Chinese Restaurant,31.745031,117.277047,福州路与玉龙路交叉口东南角,Anhui,Hefei,Baohe
1285,KFC (肯德基),Fast Food Restaurant,31.801405,117.28458799999999,,Anhui,Hefei,Shushan
1286,McDonald's (麦当劳),Fast Food Restaurant,31.86525738,117.2821426,徽州大道618号乐普生商厦2层,Anhui,Hefei,Yaohai
1287,McDonald's (麦当劳),Fast Food Restaurant,31.85960403,117.29744170000001,包河区万达广场一楼,Anhui,Hefei,Yaohai
1288,McDonald's (麦当劳),Fast Food Restaurant,31.80971265,117.2264814,潜山路新地购物中心1层,Anhui,Hefei,Shushan
1289,如一坊豆捞,Chinese Restaurant,31.858998,117.303735,铜陵南路,Anhui,Hefei,Yaohai
1290,静水鱼庄,Chinese Restaurant,31.85884073,117.15864099999999,,Anhui,Hefei,Shushan
1291,大娘水饺,Fast Food Restaurant,31.80102122,117.28464109999999,Hefei South Station,Anhui,Hefei,Baohe
1292,同庆楼花园酒店,Chinese Restaurant,31.81858089,117.22383570000001,合作化南路与东流路交叉口,Anhui,Hefei,Baohe
1293,罍街 Lei Jie,Food Court,31.8229037,117.2877696,宁国南路,Anhui,Hefei,Baohe
1294,庐州太太,Chinese Restaurant,31.81560127,117.2829649,宿州路鼓楼商厦南侧,Anhui,Hefei,Baohe
1295,Mango Thai,Thai Restaurant,31.85972668,117.2974475,,Anhui,Hefei,Shushan
1296,KFC (肯德基),Fast Food Restaurant,31.88612394,117.31159029999999,Hefei Train Station | 合肥站,Anhui,Hefei,Yaohai
1297,McDonald's (麦当劳),Fast Food Restaurant,31.84676331,117.2656741,金寨路136号曙光商厦一楼,Anhui,Hefei,Baohe
1298,First Cup,Café,31.77833031,117.20227870000001,合肥工业大学翡翠湖校区大北门,Anhui,Hefei,Baohe
1299,Mango Thai,Thai Restaurant,31.85972668,117.2974475,,Anhui,Hefei,Baohe
1300,海底捞火锅 Hai Di Lao,Hotpot Restaurant,31.85614047,117.25185520000001,长江西路189号之心城5层,Anhui,Hefei,Yaohai
1301,McDonald's (麦当劳),Fast Food Restaurant,31.80971265,117.2264814,潜山路新地购物中心1层,Anhui,Hefei,Feixi
1302,McDonald's (麦当劳),Fast Food Restaurant,31.80100863,117.2853587,合肥南站二楼,Anhui,Hefei,Shushan
1303,Burger King (汉堡王),Fast Food Restaurant,31.881619,117.315044,信地广场二期信地步行街D栋D1-1、D2-1号,Anhui,Hefei,Yaohai
1304,Pizza Hut (必胜客),Pizza Place,31.866497,117.289024,淮河路77号逍遥广场北楼1楼,Anhui,Hefei,Shushan
1305,Fabio's Pizzeria & Bar,Pizza Place,31.838585,117.267044,,Anhui,Hefei,Yaohai
1306,Habitat Coffee (栖巢咖啡),Café,31.86262581,117.26645479999999,长江中路369号百大CBD2号楼,Anhui,Hefei,Yaohai
1307,McDonald's (麦当劳),Fast Food Restaurant,31.84676331,117.2656741,金寨路136号曙光商厦一楼,Anhui,Hefei,Shushan
1308,Burger King (汉堡王),Fast Food Restaurant,31.878778000000004,117.255384,长丰路66号欢乐颂一楼108商铺,Anhui,Hefei,Luyang
1309,晋家门,Shaanxi Restaurant,31.82276785,117.21633200000001,南二环路3818号天鹅湖万达广场室内步行街3楼,Anhui,Hefei,Yaohai
1310,超港烘焙 | Super Bakery,Bakery,31.881058000000003,117.265504,濉溪路254号,Anhui,Hefei,Shushan
1311,同庆楼庐州府,Chinese Restaurant,31.821385,117.29787900000001,马鞍山路(近东流路),Anhui,Hefei,Luyang
1312,老六龙虾,Chinese Restaurant,31.87229617,117.25926709999999,庐阳区琥珀山庄,Anhui,Hefei,Luyang
1313,McDonald's (麦当劳),Fast Food Restaurant,31.80100863,117.2853587,合肥南站二楼,Anhui,Hefei,Yaohai
1314,罍街 Lei Jie,Food Court,31.8229037,117.2877696,宁国南路,Anhui,Hefei,Luyang
1315,McDonald's (麦当劳),Fast Food Restaurant,31.88703047,117.30969479999999,火车站出站口西侧铁道大酒店1层,Anhui,Hefei,Yaohai
1316,KFC (肯德基),Fast Food Restaurant,31.88612394,117.31159029999999,Hefei Train Station | 合肥站,Anhui,Hefei,Feidong
1317,庐州太太,Chinese Restaurant,31.81560127,117.2829649,宿州路鼓楼商厦南侧,Anhui,Hefei,Yaohai
1318,Cheese Club,Italian Restaurant,31.85839292,117.29741299999999,万达广场,Anhui,Hefei,Yaohai
1319,耿福兴,Anhui Restaurant,31.870703999999996,117.27271699999999,,Anhui,Hefei,Luyang
1320,春芹面馆,Noodle House,31.894195,117.26728200000001,茨河路,Anhui,Hefei,Shushan
1321,Bitburger (碧特博格啤酒屋),German Restaurant,31.85177231,117.2712097,芜湖路258-6号,Anhui,Hefei,Luyang
1322,表叔茶餐厅,Hong Kong Restaurant,31.706172,117.29860500000001,万达茂三层,Anhui,Hefei,Baohe
1323,McDonald's (麦当劳),Fast Food Restaurant,31.86387496,117.2753645,长江中路293号,Anhui,Hefei,Baohe
1324,同庆楼庐州府,Chinese Restaurant,31.821385,117.29787900000001,马鞍山路(近东流路),Anhui,Hefei,Yaohai
1325,同庆楼,Chinese Restaurant,31.85871479,117.29636909999999,马鞍山路130号万达广场5楼,Anhui,Hefei,Shushan
1326,淮南第一家牛肉汤,Chinese Restaurant,32.47988035,117.16482140000002,,Anhui,Hefei,Changfeng
1327,小学咖啡,Café,31.832694,117.297622,马鞍山路绿地赢海B座6楼,Anhui,Hefei,Luyang
1328,McDonald's (麦当劳),Fast Food Restaurant,31.803327000000003,117.263324,汽车南站站内,Anhui,Hefei,Yaohai
1329,McDonald's (麦当劳),Fast Food Restaurant,31.803327000000003,117.263324,汽车南站站内,Anhui,Hefei,Shushan
1330,老报馆1952,Chinese Restaurant,31.85595818,117.27175929999999,金寨路206号,Anhui,Hefei,Shushan
1331,燕子食府,Comfort Food Restaurant,31.770234999999996,117.23103,莲花路,Anhui,Hefei,Luyang
1332,McDonald's (麦当劳),Fast Food Restaurant,31.84676331,117.2656741,金寨路136号曙光商厦一楼,Anhui,Hefei,Luyang
1333,McDonald's (麦当劳),Fast Food Restaurant,31.803327000000003,117.263324,汽车南站站内,Anhui,Hefei,Luyang
1334,超港烘焙 | Super Bakery,Bakery,31.881058000000003,117.265504,濉溪路254号,Anhui,Hefei,Yaohai
1335,良食咖啡,Café,31.84965243,117.25035120000001,龙河路安徽大学老校区北门入口内右手边第四间小院,Anhui,Hefei,Luyang
1336,奇火锅,Chinese Restaurant,31.85586586,117.25857820000002,长江西路三里庵旺城大厦4楼,Anhui,Hefei,Shushan
1337,Burger King (汉堡王),Fast Food Restaurant,31.85716849,117.2520098,长江西路189号之心城负一楼,Anhui,Hefei,Shushan
1338,同庆楼,Chinese Restaurant,31.85871479,117.29636909999999,马鞍山路130号万达广场5楼,Anhui,Hefei,Baohe
1339,老张烧烤,BBQ Joint,31.86185139,117.2588274,农大东门,Anhui,Hefei,Shushan
1340,First Cup,Café,31.77833031,117.20227870000001,合肥工业大学翡翠湖校区大北门,Anhui,Hefei,Shushan
1341,KFC (肯德基),Fast Food Restaurant,31.88612394,117.31159029999999,Hefei Train Station | 合肥站,Anhui,Hefei,Baohe
1342,同庆楼,Chinese Restaurant,31.85871479,117.29636909999999,马鞍山路130号万达广场5楼,Anhui,Hefei,Luyang
1343,McDonald's (麦当劳),Fast Food Restaurant,31.80100863,117.2853587,合肥南站二楼,Anhui,Hefei,Baohe
1344,Burger King (汉堡王),Fast Food Restaurant,31.85716849,117.2520098,长江西路189号之心城负一楼,Anhui,Hefei,Yaohai
1345,Ensun,Asian Restaurant,31.777176,117.221207,,Anhui,Hefei,Baohe
1346,Habitat Coffee (栖巢咖啡),Café,31.86262581,117.26645479999999,长江中路369号百大CBD2号楼,Anhui,Hefei,Shushan
1347,Shuwang Hotpot (蜀王火锅),Hotpot Restaurant,31.857313,117.25528100000001,梅山路153号,Anhui,Hefei,Shushan
1348,McDonald's (麦当劳),Fast Food Restaurant,31.86387496,117.2753645,长江中路293号,Anhui,Hefei,Shushan
1349,McDonald's (麦当劳),Fast Food Restaurant,31.88552005,117.30853559999998,站前路九龙珠儿童城1层,Anhui,Hefei,Luyang
1350,のん太,Japanese Restaurant,38.91414245,121.62234609999999,,Liaoning,Dalian,Zhongshan
1351,Awesome coffee,Café,38.92003219,121.6555564,,Liaoning,Dalian,Ganjingzi
1352,Cafe Copenhagen,Café,38.92406831,121.6392122,125 Tianjin Street,Liaoning,Dalian,Shahekou
1353,Kempi Deli,Deli / Bodega,38.914275599999996,121.6329252,Kempinski Hotel Dalian,Liaoning,Dalian,Xigang
1354,McDonald's (麦当劳),Fast Food Restaurant,38.87696647,121.68091709999999,滨海东路66号,Liaoning,Dalian,Zhongshan
1355,漫咖啡 Maan Coffee,Café,38.9285042,121.65981699999999,港湾街1号15库B02号,Liaoning,Dalian,Zhongshan
1356,McDonald's (麦当劳),Fast Food Restaurant,38.88702782,121.54398529999999,软件园路25号,Liaoning,Dalian,Shahekou
1357,KFC (肯德基),Fast Food Restaurant,38.88544132,121.53768889999999,,Liaoning,Dalian,Xigang
1358,Cafe Copenhagen,Café,38.92406831,121.6392122,125 Tianjin Street,Liaoning,Dalian,Xigang
1359,南風,Japanese Restaurant,38.92345749,121.6468453,,Liaoning,Dalian,Zhongshan
1360,Xing Hai Yu Gang 星海鱼港,Seafood Restaurant,38.87461829,121.58717,Xinghai Square,Liaoning,Dalian,Zhongshan
1361,Vivian's Garden,Restaurant,38.90806,121.61666000000001,,Liaoning,Dalian,Xigang
1362,Cafe Copenhagen,Café,38.92406831,121.6392122,125 Tianjin Street,Liaoning,Dalian,Ganjingzi
1363,Unome,Café,38.91033789,121.6024289,民政街123号,Liaoning,Dalian,Zhongshan
1364,Awesome coffee,Café,38.92003219,121.6555564,,Liaoning,Dalian,Zhongshan
1365,正红旗海鲜烧烤大排档,Chinese Restaurant,38.917396999999994,121.63907900000001,,Liaoning,Dalian,Shahekou
1366,I Cafe @ Shangri-la Dalian,Café,38.92444801,121.6490491,人民路66号,Liaoning,Dalian,Shahekou
1367,大地春饼店,Chinese Restaurant,38.91005972,121.5821933,黄河路696号,Liaoning,Dalian,Shahekou
1368,Burger King (汉堡王),Fast Food Restaurant,38.92180828,121.6319782,,Liaoning,Dalian,Xigang
1369,回声书吧,Café,38.92883472,121.66010859999999,港湾街1号15库,Liaoning,Dalian,Shahekou
1370,Awesome coffee,Café,38.92003219,121.6555564,,Liaoning,Dalian,Xigang
1371,正红旗海鲜烧烤大排档,Chinese Restaurant,38.917396999999994,121.63907900000001,,Liaoning,Dalian,Zhongshan
1372,鉄板焼き山田屋,Japanese Restaurant,38.92071356,121.6418601,,Liaoning,Dalian,Zhongshan
1373,IKEA Restaurant (宜家餐厅),Scandinavian Restaurant,38.9272817,121.6005567,西岗区香炉礁物流园区海达南街51号,Liaoning,Dalian,Zhongshan
1374,CHARLIE BROWN CAFE,Café,38.89676952,121.5880752,,Liaoning,Dalian,Zhongshan
1375,Subway (赛百味),Sandwich Place,38.91009277,121.6040712,奥林匹克广场,Liaoning,Dalian,Ganjingzi
1376,天天渔港,Seafood Restaurant,38.921814700000006,121.64209960000001,人民路10号,Liaoning,Dalian,Ganjingzi
1377,Time Workshop,Café,38.88769048,121.52564,Dalian University Of Technology Both Gate,Liaoning,Dalian,Xigang
1378,Big Apple,Steakhouse,38.9164609,121.6282179,,Liaoning,Dalian,Zhongshan
1379,Sushi Luck,Japanese Restaurant,38.91319269,121.6392588,,Liaoning,Dalian,Zhongshan
1380,东贝村,Noodle House,38.907056,121.60923700000001,,Liaoning,Dalian,Xigang
1381,IKEA Restaurant (宜家餐厅),Scandinavian Restaurant,38.9272817,121.6005567,西岗区香炉礁物流园区海达南街51号,Liaoning,Dalian,Ganjingzi
1382,回声书吧,Café,38.92883472,121.66010859999999,港湾街1号15库,Liaoning,Dalian,Xigang
1383,大地春饼店,Chinese Restaurant,38.91005972,121.5821933,黄河路696号,Liaoning,Dalian,Xigang
1384,看板のない店,Japanese Restaurant,38.92075778,121.6413254,亨通ビル南口2階,Liaoning,Dalian,Zhongshan
1385,Marco Polo Trattoria,Italian Restaurant,38.91392461,121.6332685,1/F Kempinski Hotel Dalian,Liaoning,Dalian,Xigang
1386,KFC (肯德基),Fast Food Restaurant,38.91960007,121.63484150000001,,Liaoning,Dalian,Shahekou
1387,IKEA Restaurant (宜家餐厅),Scandinavian Restaurant,38.9272817,121.6005567,西岗区香炉礁物流园区海达南街51号,Liaoning,Dalian,Shahekou
1388,KFC (肯德基),Fast Food Restaurant,38.91960007,121.63484150000001,,Liaoning,Dalian,Xigang
1389,秋吉串烧 あきよし,Japanese Restaurant,38.92639862,121.64153940000001,民主广场经典生活内7-15号,Liaoning,Dalian,Xigang
1390,天天渔港,Seafood Restaurant,38.921814700000006,121.64209960000001,人民路10号,Liaoning,Dalian,Shahekou
1391,味之蔵 久光百貨店 9F,Noodle House,38.91588691,121.62785020000001,,Liaoning,Dalian,Zhongshan
1392,博多 華味鳥,Japanese Restaurant,38.92123142,121.6468565,,Liaoning,Dalian,Shahekou
1393,ABASHI CURRY (亜橋),Indian Restaurant,38.91516217,121.63924240000001,,Liaoning,Dalian,Xigang
1394,意大利西餐厅 Trattoria,Italian Restaurant,38.88575382,121.52303049999999,,Liaoning,Dalian,Xigang
1395,KFC (肯德基),Fast Food Restaurant,38.96190812,121.5395175,,Liaoning,Dalian,Xigang
1396,Unome,Café,38.91033789,121.6024289,民政街123号,Liaoning,Dalian,Shahekou
1397,DUT Books & Cafe 1949,Café,38.88015585,121.52472560000001,,Liaoning,Dalian,Ganjingzi
1398,何鮮茹,Chinese Restaurant,38.91026024,121.5793398,,Liaoning,Dalian,Xigang
1399,Blue Frog (蓝蛙),Burger Joint,38.91686464,121.6245689,129-3 Zhongshan Rd,Liaoning,Dalian,Xigang
1400,Blue Frog (蓝蛙),Burger Joint,38.91686464,121.6245689,129-3 Zhongshan Rd,Liaoning,Dalian,Zhongshan
1401,东海明珠美食城,Seafood Restaurant,38.92709375,121.6422222,,Liaoning,Dalian,Shahekou
1402,皇城老妈,Chinese Restaurant,38.92518098,121.6556406,港湾广场,Liaoning,Dalian,Xigang
1403,Olive Garden,Italian Restaurant,38.9231653,121.649672,,Liaoning,Dalian,Xigang
1404,Marco Polo Trattoria,Italian Restaurant,38.91392461,121.6332685,1/F Kempinski Hotel Dalian,Liaoning,Dalian,Shahekou
1405,皇城老妈,Chinese Restaurant,38.92518098,121.6556406,港湾广场,Liaoning,Dalian,Zhongshan
1406,KFC (肯德基),Fast Food Restaurant,38.96190812,121.5395175,,Liaoning,Dalian,Zhongshan
1407,Hakkaizen 八海膳日本料理,Japanese Restaurant,38.85882524,121.52604099999999,甘井子区高新园区火炬路3号纳米大厦1楼,Liaoning,Dalian,Xigang
1408,KFC (肯德基),Fast Food Restaurant,38.91960007,121.63484150000001,,Liaoning,Dalian,Zhongshan
1409,万宝海鮮舫,Seafood Restaurant,38.91299773,121.6335253,解放路108号,Liaoning,Dalian,Xigang
1410,Din Tai Fung (鼎泰丰),Dumpling Restaurant,38.92249935,121.6407851,人民路8路,Liaoning,Dalian,Xigang
1411,Marco Polo Trattoria,Italian Restaurant,38.91392461,121.6332685,1/F Kempinski Hotel Dalian,Liaoning,Dalian,Ganjingzi
1412,万宝海鮮舫,Seafood Restaurant,38.91299773,121.6335253,解放路108号,Liaoning,Dalian,Ganjingzi
1413,天天渔港,Seafood Restaurant,38.921814700000006,121.64209960000001,人民路10号,Liaoning,Dalian,Zhongshan
1414,McDonald's (麦当劳),Fast Food Restaurant,38.88702782,121.54398529999999,软件园路25号,Liaoning,Dalian,Xigang
1415,KFC (肯德基),Fast Food Restaurant,38.88544132,121.53768889999999,,Liaoning,Dalian,Ganjingzi
1416,Subway (赛百味),Sandwich Place,38.92093484,121.6347858,友好广场（新世界百货一楼）,Liaoning,Dalian,Xigang
1417,信長,Japanese Restaurant,38.92595998,121.64129750000001,,Liaoning,Dalian,Zhongshan
1418,KFC (肯德基),Fast Food Restaurant,38.96106055,121.5396513,,Liaoning,Dalian,Zhongshan
1419,Awesome coffee,Café,38.92003219,121.6555564,,Liaoning,Dalian,Shahekou
1420,IKEA Restaurant (宜家餐厅),Scandinavian Restaurant,38.9272817,121.6005567,西岗区香炉礁物流园区海达南街51号,Liaoning,Dalian,Xigang
1421,东海明珠美食城,Seafood Restaurant,38.92709375,121.6422222,,Liaoning,Dalian,Xigang
1422,DUT Books & Cafe 1949,Café,38.88015585,121.52472560000001,,Liaoning,Dalian,Shahekou
1423,秋吉串烧 あきよし,Japanese Restaurant,38.92639862,121.64153940000001,民主广场经典生活内7-15号,Liaoning,Dalian,Ganjingzi
1424,KFC (肯德基),Fast Food Restaurant,38.85711512,121.52274609999999,,Liaoning,Dalian,Shahekou
1425,Unome,Café,38.91033789,121.6024289,民政街123号,Liaoning,Dalian,Xigang
1426,McDonald's (麦当劳),Fast Food Restaurant,38.87696647,121.68091709999999,滨海东路66号,Liaoning,Dalian,Xigang
1427,喜鼎水饺 东港店,Dumpling Restaurant,38.925276000000004,121.683003,,Liaoning,Dalian,Xigang
1428,DUT Books & Cafe 1949,Café,38.88015585,121.52472560000001,,Liaoning,Dalian,Xigang
1429,喜鼎水饺 东港店,Dumpling Restaurant,38.925276000000004,121.683003,,Liaoning,Dalian,Zhongshan
1430,Hakkaizen 八海膳日本料理,Japanese Restaurant,38.85882524,121.52604099999999,甘井子区高新园区火炬路3号纳米大厦1楼,Liaoning,Dalian,Ganjingzi
1431,KFC (肯德基),Fast Food Restaurant,38.96190812,121.5395175,,Liaoning,Dalian,Shahekou
1432,KFC (肯德基),Fast Food Restaurant,38.96106055,121.5396513,,Liaoning,Dalian,Ganjingzi
1433,KFC (肯德基),Fast Food Restaurant,38.91960007,121.63484150000001,,Liaoning,Dalian,Ganjingzi
1434,皇城老妈,Chinese Restaurant,38.92518098,121.6556406,港湾广场,Liaoning,Dalian,Ganjingzi
1435,かつ庄,Japanese Restaurant,38.92421534,121.63949280000001,,Liaoning,Dalian,Zhongshan
1436,Sushi Izakaya 琴,Japanese Restaurant,38.923281,121.652249,,Liaoning,Dalian,Zhongshan
1437,Subway (赛百味),Sandwich Place,38.96173403,121.53493710000001,,Liaoning,Dalian,Zhongshan
1438,McDonald's (麦当劳),Fast Food Restaurant,38.88702782,121.54398529999999,软件园路25号,Liaoning,Dalian,Ganjingzi
1439,回声书吧,Café,38.92883472,121.66010859999999,港湾街1号15库,Liaoning,Dalian,Zhongshan
1440,I Cafe @ Shangri-la Dalian,Café,38.92444801,121.6490491,人民路66号,Liaoning,Dalian,Xigang
1441,Blue Frog (蓝蛙),Burger Joint,38.91686464,121.6245689,129-3 Zhongshan Rd,Liaoning,Dalian,Shahekou
1442,火日子酒楼,Chinese Restaurant,38.91005317,121.6177082,唐山街51-6号,Liaoning,Dalian,Xigang
1443,KFC (肯德基),Fast Food Restaurant,38.96106055,121.5396513,,Liaoning,Dalian,Shahekou
1444,かつ庄,Japanese Restaurant,38.92421534,121.63949280000001,,Liaoning,Dalian,Xigang
1445,KFC (肯德基),Fast Food Restaurant,38.85711512,121.52274609999999,,Liaoning,Dalian,Zhongshan
1446,喜鼎水饺 东港店,Dumpling Restaurant,38.925276000000004,121.683003,,Liaoning,Dalian,Shahekou
1447,正红旗海鲜烧烤大排档,Chinese Restaurant,38.917396999999994,121.63907900000001,,Liaoning,Dalian,Xigang
1448,萨拉伯尔,Korean Restaurant,38.909445,121.616723,,Liaoning,Dalian,Xigang
1449,Unome,Café,38.91033789,121.6024289,民政街123号,Liaoning,Dalian,Ganjingzi
1450,KFC (肯德基),Fast Food Restaurant,38.85711512,121.52274609999999,,Liaoning,Dalian,Xigang
1451,Subway (赛百味),Sandwich Place,38.96173403,121.53493710000001,,Liaoning,Dalian,Shahekou
1452,天天渔港,Seafood Restaurant,38.91525274,121.6391753,延安路41号,Liaoning,Dalian,Zhongshan
1453,km恐龙蘑菇,Café,38.890533000000005,121.642602,中山区文化巷奋斗街,Liaoning,Dalian,Shahekou
1454,ABASHI CURRY (亜橋),Indian Restaurant,38.91516217,121.63924240000001,,Liaoning,Dalian,Ganjingzi
1455,Din Tai Fung (鼎泰丰),Dumpling Restaurant,38.92249935,121.6407851,人民路8路,Liaoning,Dalian,Shahekou
1456,km恐龙蘑菇,Café,38.890533000000005,121.642602,中山区文化巷奋斗街,Liaoning,Dalian,Xigang
1457,McDonald's (麦当劳),Fast Food Restaurant,38.89534166,121.58247469999999,高尔基路695号,Liaoning,Dalian,Shahekou
1458,Hakkaizen 八海膳日本料理,Japanese Restaurant,38.85882524,121.52604099999999,甘井子区高新园区火炬路3号纳米大厦1楼,Liaoning,Dalian,Shahekou
1459,Paulaner Bräuhaus (宝莱纳餐厅),German Restaurant,38.91422179,121.63292820000001,92 Jiefang Rd | 解放路92号,Liaoning,Dalian,Xigang
1460,Subway (赛百味),Sandwich Place,38.96173403,121.53493710000001,,Liaoning,Dalian,Xigang
1461,Din Tai Fung (鼎泰丰),Dumpling Restaurant,38.92249935,121.6407851,人民路8路,Liaoning,Dalian,Zhongshan
1462,Blue Frog (蓝蛙),Burger Joint,38.91686464,121.6245689,129-3 Zhongshan Rd,Liaoning,Dalian,Ganjingzi
1463,麺道場,Chinese Restaurant,38.91370645,121.62175,,Liaoning,Dalian,Zhongshan
1464,KFC (肯德基),Fast Food Restaurant,38.96106055,121.5396513,,Liaoning,Dalian,Xigang
1465,万宝海鮮舫,Seafood Restaurant,38.91299773,121.6335253,解放路108号,Liaoning,Dalian,Zhongshan
1466,大可以又一城,Chinese Restaurant,38.89557546,121.58447029999999,,Liaoning,Dalian,Xigang
1467,回声书吧,Café,38.92883472,121.66010859999999,港湾街1号15库,Liaoning,Dalian,Ganjingzi
1468,大可以又一城,Chinese Restaurant,38.89557546,121.58447029999999,,Liaoning,Dalian,Shahekou
1469,秋吉串烧 あきよし,Japanese Restaurant,38.92639862,121.64153940000001,民主广场经典生活内7-15号,Liaoning,Dalian,Shahekou
1470,东海明珠美食城,Seafood Restaurant,38.92709375,121.6422222,,Liaoning,Dalian,Ganjingzi
1471,Time Workshop,Café,38.88769048,121.52564,Dalian University Of Technology Both Gate,Liaoning,Dalian,Shahekou
1472,南風,Japanese Restaurant,38.92345749,121.6468453,,Liaoning,Dalian,Xigang
1473,中心屋,Japanese Restaurant,38.91485091,121.6402281,中山区柳林街16—18号,Liaoning,Dalian,Zhongshan
1474,McDonald's (麦当劳),Fast Food Restaurant,38.89534166,121.58247469999999,高尔基路695号,Liaoning,Dalian,Xigang
1475,KFC (肯德基),Fast Food Restaurant,38.88544132,121.53768889999999,,Liaoning,Dalian,Zhongshan
1476,upper kitchen,American Restaurant,38.913149,121.63930400000001,,Liaoning,Dalian,Xigang
1477,南風,Japanese Restaurant,38.92345749,121.6468453,,Liaoning,Dalian,Shahekou
